x,y,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,LOCAL_YEAR,MIN_TEMPERATURE,LOCAL_MONTH,ID,MAX_TEMPERATURE,STATION_NAME,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST,LOCAL_DATE,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG
-79.4,43.666666666666664,,6.3,6158355,0,11.3,,73,,,ON,2022,4.6,3,6158355.2022.3.19,8.8,TORONTO CITY,,,,6.7,96,M,0,,19,M,,,2022-03-19 00:00:00,,,,,
-79.4,43.666666666666664,,0.7,6158355,0,10.4,,24,,,ON,2022,3,3,6158355.2022.3.20,12.3,TORONTO CITY,,,,7.6,88,M,0,,20,M,,,2022-03-20 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,9.8,,33,,,ON,2022,1.8,3,6158355.2022.3.21,14.5,TORONTO CITY,,,,8.2,69,M,0,,21,M,,,2022-03-21 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,15.2,,24,,,ON,2022,0.4,3,6158355.2022.3.22,5.2,TORONTO CITY,,,,2.8,57,M,0,,22,M,,,2022-03-22 00:00:00,,,,,
-79.4,43.666666666666664,,19.5,6158355,,15.4,,49,,,ON,2022,1.4,3,6158355.2022.3.23,3.8,TORONTO CITY,,,,2.6,93,M,0,,23,M,,,2022-03-23 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,0,10.8,,64,,,ON,2022,3.5,3,6158355.2022.3.24,10.8,TORONTO CITY,,,,7.2,94,M,0,,24,M,,,2022-03-24 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,1,12.8,,61,,,ON,2022,3.7,3,6158355.2022.3.25,6.7,TORONTO CITY,,,,5.2,87,M,0,,25,M,,,2022-03-25 00:00:00,,,,,
-79.4,43.666666666666664,,1.7,6158355,1,14.1,,57,,,ON,2022,0,3,6158355.2022.3.26,7.9,TORONTO CITY,,,,3.9,88,M,0,,26,M,,,2022-03-26 00:00:00,,,,,
-79.4,43.666666666666664,,1,6158355,0,21.7,,48,,,ON,2022,-7.3,3,6158355.2022.3.27,0,TORONTO CITY,,,,-3.7,84,M,0,,27,M,,,2022-03-27 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,25.4,,43,,,ON,2022,-10.1,3,6158355.2022.3.28,-4.7,TORONTO CITY,,,,-7.4,67,M,0,,28,M,,,2022-03-28 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,1,20.1,,25,,,ON,2022,-6.8,3,6158355.2022.3.29,2.7,TORONTO CITY,,,,-2.1,72,M,0,,29,M,,,2022-03-29 00:00:00,,,,,
-79.4,43.666666666666664,,3,6158355,0,16.1,,35,,,ON,2022,-1.9,3,6158355.2022.3.30,5.7,TORONTO CITY,,,,1.9,82,M,0,,30,M,,,2022-03-30 00:00:00,,,,,
-79.4,43.666666666666664,,0.3,6158355,,7.6,,49,,,ON,2022,4.4,3,6158355.2022.3.31,16.5,TORONTO CITY,,,,10.4,77,M,0,,31,M,,,2022-03-31 00:00:00,,,,,
-79.4,43.666666666666664,,1.7,6158355,,16.1,,53,,,ON,2022,-0.5,4,6158355.2022.4.1,4.4,TORONTO CITY,,,,1.9,91,M,0,,1,M,,,2022-04-01 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,15.7,,47,,,ON,2022,-1.2,4,6158355.2022.4.2,5.8,TORONTO CITY,,,,2.3,69,M,0,,2,M,,,2022-04-02 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,13.6,,52,,,ON,2022,1.3,4,6158355.2022.4.3,7.6,TORONTO CITY,,,,4.4,78,M,0,,3,M,,,2022-04-03 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,14.1,,50,,,ON,2022,-0.1,4,6158355.2022.4.4,7.8,TORONTO CITY,,,,3.9,80,M,0,,4,M,,,2022-04-04 00:00:00,,,,,
-79.4,43.666666666666664,,0.5,6158355,,10.5,,45,,,ON,2022,3.7,4,6158355.2022.4.5,11.4,TORONTO CITY,,,,7.5,84,M,0,,5,M,,,2022-04-05 00:00:00,,,,,
-79.4,43.666666666666664,,5.5,6158355,,8.7,,48,,,ON,2022,7.4,4,6158355.2022.4.6,11.2,TORONTO CITY,,,,9.3,97,M,0,,6,M,,,2022-04-06 00:00:00,,,,,
-79.4,43.666666666666664,,1.6,6158355,,8.4,,60,,,ON,2022,6.1,4,6158355.2022.4.7,13.1,TORONTO CITY,,,,9.6,95,M,0,,7,M,,,2022-04-07 00:00:00,,,,,
-79.4,43.666666666666664,,1,6158355,,11.3,,58,,,ON,2022,3.5,4,6158355.2022.4.8,9.9,TORONTO CITY,,,,6.7,87,M,0,,8,M,,,2022-04-08 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,12.6,,56,,,ON,2022,2.3,4,6158355.2022.4.9,8.5,TORONTO CITY,,,,5.4,88,M,0,,9,M,,,2022-04-09 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,12.4,,44,,,ON,2022,1.9,4,6158355.2022.4.10,9.3,TORONTO CITY,,,,5.6,79,M,0,,10,M,,,2022-04-10 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,10.9,,52,,,ON,2022,3.4,4,6158355.2022.4.11,10.8,TORONTO CITY,,,,7.1,86,M,0,,11,M,,,2022-04-11 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,6.6,,25,,,ON,2022,7.1,4,6158355.2022.4.12,15.7,TORONTO CITY,,,,11.4,64,M,0,,12,M,,,2022-04-12 00:00:00,,,,,
-79.4,43.666666666666664,,3.1,6158355,,5.1,,40,,,ON,2022,9.2,4,6158355.2022.4.13,16.5,TORONTO CITY,,,,12.9,95,M,0,,13,M,,,2022-04-13 00:00:00,,,,,
-79.4,43.666666666666664,,0.1,6158355,,6.8,,24,,,ON,2022,7.9,4,6158355.2022.4.14,14.6,TORONTO CITY,,,,11.2,96,M,0,,14,M,,,2022-04-14 00:00:00,,,,,
-79.4,43.666666666666664,,0.8,6158355,,9,,36,,,ON,2022,4,4,6158355.2022.4.15,14,TORONTO CITY,,,,9,74,M,0,,15,M,,,2022-04-15 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,13.8,,41,,,ON,2022,0.7,4,6158355.2022.4.16,7.7,TORONTO CITY,,,,4.2,68,M,0,,16,M,,,2022-04-16 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,13.7,,34,,,ON,2022,-0.3,4,6158355.2022.4.17,8.9,TORONTO CITY,,,,4.3,69,M,0,,17,M,,,2022-04-17 00:00:00,,,,,
-79.4,43.666666666666664,,13.6,6158355,,14.7,,52,,,ON,2022,0.6,4,6158355.2022.4.18,5.9,TORONTO CITY,,,,3.3,95,M,0,,18,M,,,2022-04-18 00:00:00,,,,,
-79.4,43.666666666666664,,0.9,6158355,,13.3,,60,,,ON,2022,2.2,4,6158355.2022.4.19,7.1,TORONTO CITY,,,,4.7,89,M,0,,19,M,,,2022-04-19 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,11.6,,36,,,ON,2022,2.5,4,6158355.2022.4.20,10.3,TORONTO CITY,,,,6.4,73,M,0,,20,M,,,2022-04-20 00:00:00,,,,,
-79.4,43.666666666666664,,4.3,6158355,,7.2,,48,,,ON,2022,5.5,4,6158355.2022.4.21,16,TORONTO CITY,,,,10.8,95,M,0,,21,M,,,2022-04-21 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,9.8,,49,,,ON,2022,4.6,4,6158355.2022.4.22,11.7,TORONTO CITY,,,,8.2,71,M,0,,22,M,,,2022-04-22 00:00:00,,,,,
-79.4,43.666666666666664,,0.1,6158355,,9.9,,50,,,ON,2022,6.6,4,6158355.2022.4.23,9.7,TORONTO CITY,,,,8.1,73,M,0,,23,M,,,2022-04-23 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,6.9,,53,,,ON,2022,7.6,4,6158355.2022.4.24,14.7,TORONTO CITY,,,,11.1,68,M,0,,24,M,,,2022-04-24 00:00:00,,,,,
-79.4,43.666666666666664,,8.9,6158355,,3.2,,62,,,ON,2022,10.3,4,6158355.2022.4.25,19.2,TORONTO CITY,,,,14.8,92,M,0,,25,M,,,2022-04-25 00:00:00,,,,,
-79.4,43.666666666666664,,2.5,6158355,,10.8,,54,,,ON,2022,2.4,4,6158355.2022.4.26,11.9,TORONTO CITY,,,,7.2,86,M,0,,26,M,,,2022-04-26 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,15.2,,48,,,ON,2022,0.4,4,6158355.2022.4.27,5.2,TORONTO CITY,,,,2.8,82,M,0,,27,M,,,2022-04-27 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,12.8,,19,,,ON,2022,-0.5,4,6158355.2022.4.28,10.8,TORONTO CITY,,,,5.2,67,M,0,,28,M,,,2022-04-28 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,10.9,,26,,,ON,2022,1.8,4,6158355.2022.4.29,12.3,TORONTO CITY,,,,7.1,50,M,0,,29,M,,,2022-04-29 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,8.1,,21,,,ON,2022,6.6,4,6158355.2022.4.30,13.1,TORONTO CITY,,,,9.9,39,M,0,,30,M,,,2022-04-30 00:00:00,,,,,
-79.4,43.666666666666664,,1.4,6158355,,8.9,,36,,,ON,2022,6.9,5,6158355.2022.5.1,11.2,TORONTO CITY,,,,9.1,91,M,0,,1,M,,,2022-05-01 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,7,,66,,,ON,2022,8.5,5,6158355.2022.5.2,13.6,TORONTO CITY,,,,11,94,M,0,,2,M,,,2022-05-02 00:00:00,,,,,
-79.4,43.666666666666664,,12.8,6158355,,7.1,,67,,,ON,2022,8.8,5,6158355.2022.5.3,13.1,TORONTO CITY,,,,10.9,94,M,0,,3,M,,,2022-05-03 00:00:00,,,,,
-79.4,43.666666666666664,,4.3,6158355,,4.8,,53,,,ON,2022,9.6,5,6158355.2022.5.4,16.8,TORONTO CITY,,,,13.2,92,M,0,,4,M,,,2022-05-04 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,6.7,,31,,,ON,2022,8,5,6158355.2022.5.5,14.7,TORONTO CITY,,,,11.3,64,M,0,,5,M,,,2022-05-05 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,5.2,,27,,,ON,2022,9.8,5,6158355.2022.5.6,15.7,TORONTO CITY,,,,12.8,58,M,0,,6,M,,,2022-05-06 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,7.5,,27,,,ON,2022,7.9,5,6158355.2022.5.7,13.1,TORONTO CITY,,,,10.5,42,M,0,,7,M,,,2022-05-07 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,5.6,,22,,,ON,2022,8.6,5,6158355.2022.5.8,16.1,TORONTO CITY,,,,12.4,48,M,0,,8,M,,,2022-05-08 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,3.1,,19,,,ON,2022,10.2,5,6158355.2022.5.9,19.6,TORONTO CITY,,,,14.9,41,M,0,,9,M,,,2022-05-09 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,2,,17,,,ON,2022,11.5,5,6158355.2022.5.10,20.5,TORONTO CITY,,,,16,47,M,0,,10,M,,,2022-05-10 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,24,,,ON,2022,13,5,6158355.2022.5.11,23.3,TORONTO CITY,,,,18.2,45,M,0.2,,11,M,,,2022-05-11 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,22,,,ON,2022,14.3,5,6158355.2022.5.12,24.1,TORONTO CITY,,,,19.2,46,M,1.2,,12,M,,,2022-05-12 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,37,,,ON,2022,14.2,5,6158355.2022.5.13,26.9,TORONTO CITY,,,,20.6,74,M,2.6,,13,M,,,2022-05-13 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,50,,,ON,2022,16.6,5,6158355.2022.5.14,27,TORONTO CITY,,,,21.8,81,M,3.8,,14,M,,,2022-05-14 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,27,,,ON,2022,15.5,5,6158355.2022.5.15,29.1,TORONTO CITY,,,,22.3,88,M,4.3,,15,M,,,2022-05-15 00:00:00,,,,,
-79.4,43.666666666666664,,3.5,6158355,,1.5,,50,,,ON,2022,12.2,5,6158355.2022.5.16,20.7,TORONTO CITY,,,,16.5,87,M,0,,16,M,,,2022-05-16 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,5.2,,45,,,ON,2022,8.1,5,6158355.2022.5.17,17.5,TORONTO CITY,,,,12.8,69,M,0,,17,M,,,2022-05-17 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,7.1,,39,,,ON,2022,7.2,5,6158355.2022.5.18,14.6,TORONTO CITY,,,,10.9,72,M,0,,18,M,,,2022-05-18 00:00:00,,,,,
-79.4,43.666666666666664,,1.3,6158355,,3.3,,55,,,ON,2022,9.4,5,6158355.2022.5.19,20,TORONTO CITY,,,,14.7,90,M,0,,19,M,,,2022-05-19 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0.4,,59,,,ON,2022,11.6,5,6158355.2022.5.20,23.5,TORONTO CITY,,,,17.6,86,M,0,,20,M,,,2022-05-20 00:00:00,,,,,
-79.4,43.666666666666664,,1.5,6158355,,0,,57,,,ON,2022,16.6,5,6158355.2022.5.21,27.4,TORONTO CITY,,,,22,82,M,4,,21,M,,,2022-05-21 00:00:00,,,,,
-79.4,43.666666666666664,,0.1,6158355,,4.2,,57,,,ON,2022,9.2,5,6158355.2022.5.22,18.3,TORONTO CITY,,,,13.8,91,M,0,,22,M,,,2022-05-22 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,5.9,,38,,,ON,2022,8,5,6158355.2022.5.23,16.2,TORONTO CITY,,,,12.1,74,M,0,,23,M,,,2022-05-23 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,4.2,,37,,,ON,2022,8.7,5,6158355.2022.5.24,18.8,TORONTO CITY,,,,13.8,76,M,0,,24,M,,,2022-05-24 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,2.6,,41,,,ON,2022,11.7,5,6158355.2022.5.25,19.1,TORONTO CITY,,,,15.4,76,M,0,,25,M,,,2022-05-25 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,0,,57,,,ON,2022,14.2,5,6158355.2022.5.26,26,TORONTO CITY,,,,20.1,87,M,2.1,,26,M,,,2022-05-26 00:00:00,,,,,
-79.4,43.666666666666664,,3.2,6158355,,0,,70,,,ON,2022,16.2,5,6158355.2022.5.27,22.2,TORONTO CITY,,,,19.2,95,M,1.2,,27,M,,,2022-05-27 00:00:00,,,,,
-79.4,43.666666666666664,,0.3,6158355,,0,,42,,,ON,2022,13.8,5,6158355.2022.5.28,22.4,TORONTO CITY,,,,18.1,90,M,0.1,,28,M,,,2022-05-28 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,47,,,ON,2022,15.5,5,6158355.2022.5.29,24.4,TORONTO CITY,,,,19.9,69,M,1.9,,29,M,,,2022-05-29 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,38,,,ON,2022,16.8,5,6158355.2022.5.30,29.7,TORONTO CITY,,,,23.2,75,M,5.2,,30,M,,,2022-05-30 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,41,,,ON,2022,19.3,5,6158355.2022.5.31,32.2,TORONTO CITY,,,,25.7,79,M,7.7,,31,M,,,2022-05-31 00:00:00,,,,,
-79.4,43.666666666666664,,4,6158355,,0,,57,,,ON,2022,14.4,6,6158355.2022.6.1,25.7,TORONTO CITY,,,,20.1,87,M,2.1,,1,M,,,2022-06-01 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,1.5,,30,,,ON,2022,11.9,6,6158355.2022.6.2,21.1,TORONTO CITY,,,,16.5,70,M,0,,2,M,,,2022-06-02 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0.9,,35,,,ON,2022,10.8,6,6158355.2022.6.3,23.3,TORONTO CITY,,,,17.1,81,M,0,,3,M,,,2022-06-03 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,2.6,,23,,,ON,2022,9.1,6,6158355.2022.6.4,21.6,TORONTO CITY,,,,15.4,57,M,0,,4,M,,,2022-06-04 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,0.4,,25,,,ON,2022,11.5,6,6158355.2022.6.5,23.7,TORONTO CITY,,,,17.6,63,M,0,,5,M,,,2022-06-05 00:00:00,,,,,
-79.4,43.666666666666664,,7.5,6158355,,1.2,,53,,,ON,2022,13.8,6,6158355.2022.6.6,19.9,TORONTO CITY,,,,16.8,96,M,0,,6,M,,,2022-06-06 00:00:00,,,,,
-79.4,43.666666666666664,,31.7,6158355,,1,,68,,,ON,2022,13,6,6158355.2022.6.7,21,TORONTO CITY,,,,17,97,M,0,,7,M,,,2022-06-07 00:00:00,,,,,
-79.4,43.666666666666664,,2.2,6158355,,0.7,,42,,,ON,2022,12.2,6,6158355.2022.6.8,22.3,TORONTO CITY,,,,17.3,89,M,0,,8,M,,,2022-06-08 00:00:00,,,,,
-79.4,43.666666666666664,,5.6,6158355,,0,,46,,,ON,2022,13.9,6,6158355.2022.6.9,22.3,TORONTO CITY,,,,18.1,92,M,0.1,,9,M,,,2022-06-09 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,32,,,ON,2022,12.8,6,6158355.2022.6.10,23.9,TORONTO CITY,,,,18.3,72,M,0.3,,10,M,,,2022-06-10 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,45,,,ON,2022,15.4,6,6158355.2022.6.11,23.6,TORONTO CITY,,,,19.5,82,M,1.5,,11,M,,,2022-06-11 00:00:00,,,,,
-79.4,43.666666666666664,,2.1,6158355,,0,,61,,,ON,2022,15,6,6158355.2022.6.12,23.8,TORONTO CITY,,,,19.4,95,M,1.4,,12,M,,,2022-06-12 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,1.1,,45,,,ON,2022,12.5,6,6158355.2022.6.13,21.3,TORONTO CITY,,,,16.9,88,M,0,,13,M,,,2022-06-13 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,43,,,ON,2022,17.4,6,6158355.2022.6.14,24.3,TORONTO CITY,,,,20.8,62,M,2.8,,14,M,,,2022-06-14 00:00:00,,,,,
-79.4,43.666666666666664,,0.2,6158355,,0,,50,,,ON,2022,17.9,6,6158355.2022.6.15,25.4,TORONTO CITY,,,,21.6,76,M,3.6,,15,M,,,2022-06-15 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,28,,,ON,2022,19,6,6158355.2022.6.16,32.5,TORONTO CITY,,,,25.7,89,M,7.7,,16,M,,,2022-06-16 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,35,,,ON,2022,13.7,6,6158355.2022.6.17,27.4,TORONTO CITY,,,,20.6,64,M,2.6,,17,M,,,2022-06-17 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,2.5,,28,,,ON,2022,11.4,6,6158355.2022.6.18,19.7,TORONTO CITY,,,,15.5,66,M,0,,18,M,,,2022-06-18 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,1.4,,16,,,ON,2022,10.3,6,6158355.2022.6.19,22.9,TORONTO CITY,,,,16.6,67,M,0,,19,M,,,2022-06-19 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,33,,,ON,2022,15,6,6158355.2022.6.20,23.2,TORONTO CITY,,,,19.1,77,M,1.1,,20,M,,,2022-06-20 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,52,,,ON,2022,17.7,6,6158355.2022.6.21,29.4,TORONTO CITY,,,,23.6,78,M,5.6,,21,M,,,2022-06-21 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,28,,,ON,2022,18.7,6,6158355.2022.6.22,35.8,TORONTO CITY,,,,27.2,76,M,9.2,,22,M,,,2022-06-22 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,34,,,ON,2022,16.8,6,6158355.2022.6.23,28.3,TORONTO CITY,,,,22.5,69,M,4.5,,23,M,,,2022-06-23 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,28,,,ON,2022,15.1,6,6158355.2022.6.24,28,TORONTO CITY,,,,21.5,71,M,3.5,,24,M,,,2022-06-24 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,38,,,ON,2022,18.4,6,6158355.2022.6.25,29.6,TORONTO CITY,,,,24,76,M,6,,25,M,,,2022-06-25 00:00:00,,,,,
-79.4,43.666666666666664,,4.6,6158355,,0,,55,,,ON,2022,19.8,6,6158355.2022.6.26,28.5,TORONTO CITY,,,,24.1,92,M,6.1,,26,M,,,2022-06-26 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,43,,,ON,2022,13.7,6,6158355.2022.6.27,22.3,TORONTO CITY,,,,18,67,M,0,,27,M,,,2022-06-27 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0.7,,43,,,ON,2022,11.6,6,6158355.2022.6.28,22.9,TORONTO CITY,,,,17.3,73,M,0,,28,M,,,2022-06-28 00:00:00,,,,,
-79.4,43.666666666666664,,2.8,6158355,,0,,61,,,ON,2022,14.8,6,6158355.2022.6.29,22.5,TORONTO CITY,,,,18.6,89,M,0.6,,29,M,,,2022-06-29 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,51,,,ON,2022,15,6,6158355.2022.6.30,25.8,TORONTO CITY,,,,20.4,75,M,2.4,,30,M,,,2022-06-30 00:00:00,,,,,
-79.4,43.666666666666664,,0.3,6158355,,0,,51,,,ON,2022,20.2,7,6158355.2022.7.1,28.3,TORONTO CITY,,,,24.2,72,M,6.2,,1,M,,,2022-07-01 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,28,,,ON,2022,15.3,7,6158355.2022.7.2,29.4,TORONTO CITY,,,,22.4,68,M,4.4,,2,M,,,2022-07-02 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,35,,,ON,2022,15.4,7,6158355.2022.7.3,25.9,TORONTO CITY,,,,20.6,59,M,2.6,,3,M,,,2022-07-03 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,39,,,ON,2022,16.5,7,6158355.2022.7.4,25.9,TORONTO CITY,,,,21.2,68,M,3.2,,4,M,,,2022-07-04 00:00:00,,,,,
-79.4,43.666666666666664,,5.4,6158355,,0,,61,,,ON,2022,18.4,7,6158355.2022.7.5,27.1,TORONTO CITY,,,,22.7,95,M,4.7,,5,M,,,2022-07-05 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,59,,,ON,2022,17.9,7,6158355.2022.7.6,22.9,TORONTO CITY,,,,20.4,84,M,2.4,,6,M,,,2022-07-06 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,42,,,ON,2022,16.6,7,6158355.2022.7.7,25.6,TORONTO CITY,,,,21.1,83,M,3.1,,7,M,,,2022-07-07 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,47,,,ON,2022,17.9,7,6158355.2022.7.8,27.2,TORONTO CITY,,,,22.5,80,M,4.5,,8,M,,,2022-07-08 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,40,,,ON,2022,14.5,7,6158355.2022.7.9,23.1,TORONTO CITY,,,,18.8,66,M,0.8,,9,M,,,2022-07-09 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,33,,,ON,2022,14.4,7,6158355.2022.7.10,27.6,TORONTO CITY,,,,21,75,M,3,,10,M,,,2022-07-10 00:00:00,,,,,
-79.4,43.666666666666664,,0.9,6158355,,0,,33,,,ON,2022,16.6,7,6158355.2022.7.11,29.6,TORONTO CITY,,,,23.1,85,M,5.1,,11,M,,,2022-07-11 00:00:00,,,,,
-79.4,43.666666666666664,,1.8,6158355,,0,,46,,,ON,2022,19.1,7,6158355.2022.7.12,28,TORONTO CITY,,,,23.5,79,M,5.5,,12,M,,,2022-07-12 00:00:00,,,,,
-79.4,43.666666666666664,,0.3,6158355,,0,,42,,,ON,2022,16.9,7,6158355.2022.7.13,24.2,TORONTO CITY,,,,20.5,81,M,2.5,,13,M,,,2022-07-13 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,33,,,ON,2022,15.7,7,6158355.2022.7.14,26.2,TORONTO CITY,,,,21,88,M,3,,14,M,,,2022-07-14 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,39,,,ON,2022,15.9,7,6158355.2022.7.15,26.6,TORONTO CITY,,,,21.3,78,M,3.3,,15,M,,,2022-07-15 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,28,,,ON,2022,18.4,7,6158355.2022.7.16,29.2,TORONTO CITY,,,,23.8,85,M,5.8,,16,M,,,2022-07-16 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,32,,,ON,2022,19.3,7,6158355.2022.7.17,28.8,TORONTO CITY,,,,24.1,86,M,6.1,,17,M,,,2022-07-17 00:00:00,,,,,
-79.4,43.666666666666664,,27.3,6158355,,0,,60,,,ON,2022,19.9,7,6158355.2022.7.18,27.3,TORONTO CITY,,,,23.6,96,M,5.6,,18,M,,,2022-07-18 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,40,,,ON,2022,19.9,7,6158355.2022.7.19,35.2,TORONTO CITY,,,,27.6,80,M,9.6,,19,M,,,2022-07-19 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,57,,,ON,2022,22.8,7,6158355.2022.7.20,30.2,TORONTO CITY,,,,26.5,87,M,8.5,,20,M,,,2022-07-20 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,36,,,ON,2022,22.1,7,6158355.2022.7.21,31.2,TORONTO CITY,,,,26.6,87,M,8.6,,21,M,,,2022-07-21 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,33,,,ON,2022,20,7,6158355.2022.7.22,31.1,TORONTO CITY,,,,25.6,83,M,7.6,,22,M,,,2022-07-22 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,48,,,ON,2022,21.2,7,6158355.2022.7.23,30.5,TORONTO CITY,,,,25.8,76,M,7.8,,23,M,,,2022-07-23 00:00:00,,,,,
-79.4,43.666666666666664,,22,6158355,,0,,66,,,ON,2022,21.1,7,6158355.2022.7.24,27.8,TORONTO CITY,,,,24.5,96,M,6.5,,24,M,,,2022-07-24 00:00:00,,,,,
-79.4,43.666666666666664,,0,6158355,,0,,45,,,ON,2022,17,7,6158355.2022.7.25,23.5,TORONTO CITY,,,,20.3,87,M,2.3,,25,M,,,2022-07-25 00:00:00,,,,,
